candidate_id;candidate_num_rows;candidate_cost;candidate_seq_len;time_discovered_minutes;num_of_traj_points;num_of_elements;run_simulation;dataset
115;34;-19;2;0.44762515166852;79;28;1;All users
116;12;-18;3;0.4549326150018411;53;28;1;All users
117;33;-24;2;0.4612370050007788;82;28;1;All users
118;16;-7;2;0.46919078333691383;49;28;1;All users
119;24;-3;2;0.477025815002465;63;28;1;All users
120;23;-7;2;0.48548855000020313;66;28;1;All users
121;32;-7;2;0.4924005883357798;87;28;1;All users
122;11;-5;2;0.49951840833527966;40;28;1;All users
123;2;-1;3;0.5076658983365633;6;28;1;All users
124;19;-8;2;0.5161154983371186;57;28;1;All users
125;10;-13;3;0.5242309550017429;36;28;1;All users
126;36;-8;2;0.5320257866677518;104;28;1;All users
127;7;-10;3;0.5408956183353439;34;28;1;All users
128;18;-12;2;0.5480114616686478;54;28;1;All users
129;15;-4;2;0.5566353016688178;48;28;1;All users
130;36;-11;2;0.5640879683351765;121;28;1;All users
131;14;-1;2;0.5713742683369977;46;28;1;All users
132;14;-5;2;0.579046760002772;36;28;1;All users
133;8;-3;2;0.5869527600007132;23;28;1;All users
134;2;-1;3;0.5951325783350815;7;28;1;All users
135;4;-1;2;0.6038358500033306;8;28;1;All users
136;14;-5;2;0.6118011116671066;44;28;1;All users
137;16;-5;2;0.6199639416687811;51;28;1;All users
138;21;-4;2;0.6270879650022835;62;28;1;All users
139;19;-4;2;0.6353625383344479;55;28;1;All users
140;13;-3;2;0.6440867433363261;37;28;1;All users
141;23;-15;2;0.651533176668454;60;28;1;All users
142;29;-16;2;0.6619518416700885;66;28;1;All users
143;20;-15;2;0.6716513816694109;60;28;1;All users
144;13;-9;2;0.6817410733356761;39;28;1;All users
145;14;-4;2;0.6911822983335393;40;28;1;All users
146;8;-6;2;0.7008809783340743;20;28;1;All users
147;16;-4;2;0.7107235216690848;35;28;1;All users
148;23;-15;2;0.7189071166678331;58;28;1;All users
149;16;-11;2;0.7294891216675751;50;28;1;All users
150;5;-7;3;0.7409694133365217;17;28;1;All users
151;6;-2;2;0.7523515133342396;16;28;1;All users
152;20;-7;2;0.7635241816674049;63;28;1;All users
153;21;-6;2;0.7743802916685429;61;28;1;All users
154;10;-3;2;0.7838348250021226;24;28;1;All users
155;23;-3;2;0.7941896483340921;69;28;1;All users
156;14;-3;2;0.8041135516677362;46;28;1;All users
157;34;-13;2;0.8139539616686913;75;28;1;All users
158;24;-16;2;0.8238472416686515;68;28;1;All users
159;26;-18;2;0.83362823833401;75;28;1;All users
160;5;-4;3;0.8442556950030848;18;28;1;All users
161;4;-2;2;0.8559744966682047;12;28;1;All users
162;12;-18;3;0.8670684733350451;42;28;1;All users
163;10;-2;2;0.8775342633365654;28;28;1;All users
164;18;-11;2;0.8880971000025359;56;28;1;All users
165;49;-15;2;0.8982235866676395;119;28;1;All users
166;8;-5;2;0.9089466166682542;27;28;1;All users
167;13;-2;2;0.9205519383346351;38;28;1;All users
168;25;-13;2;0.9313040700003815;70;28;1;All users
169;11;-4;2;0.9416491700025896;36;28;1;All users
170;11;-1;2;0.9520765166690883;36;28;1;All users
171;26;-4;2;0.9643234783356699;60;28;1;All users
172;3;-2;3;0.9751727800001391;11;28;1;All users
173;50;-33;2;0.9852860750009617;128;28;1;All users
174;11;-7;2;0.9958464450008857;28;28;1;All users
175;34;-22;2;10.055.168.916.704.100;79;28;1;All users
176;4;-1;3;1.016.701.160.002.650;16;28;1;All users
177;8;-1;2;10.271.266.616.686.800;29;28;1;All users
178;26;-3;2;10.403.860.116.687.900;84;28;1;All users
179;11;-4;2;10.542.001.833.363.100;37;28;1;All users
180;11;-3;2;10.670.769.483.355.400;33;28;1;All users
181;11;-4;2;10.791.800.916.699.300;34;28;1;All users
182;6;-2;2;10.924.989.233.336.700;17;28;1;All users
183;5;-1;2;11.064.919.166.693.700;15;28;1;All users
184;23;-11;2;11.194.716.533.335.500;66;28;1;All users
185;9;-4;2;11.325.547.600.009.700;28;28;1;All users
186;5;-1;2;11.453.448.950.002.500;13;28;1;All users
187;12;-1;2;11.574.579.550.030.900;39;28;1;All users
188;4;-4;3;11.714.985.450.031.200;13;28;1;All users
189;5;-1;2;11.843.627.566.704.500;16;28;1;All users
190;7;-1;2;11.983.176.300.030.500;21;28;1;All users
191;10;-11;3;12.102.766.000.006.000;37;28;1;All users
192;4;-1;2;12.241.943.883.360.300;12;28;1;All users
193;10;-4;2;12.371.264.266.703.800;27;28;1;All users
194;18;-10;2;12.517.936.000.018.300;53;28;1;All users
195;19;-3;2;12.636.716.333.334.300;51;28;1;All users
196;27;-18;2;12.764.195.166.683.400;74;28;1;All users
197;5;-3;2;12.896.609.950.034.500;13;28;1;All users
198;14;-5;2;13.074.778.700.014.500;42;28;1;All users
199;17;-5;2;13.239.694.133.362.100;52;28;1;All users
200;10;-2;2;13.395.715.966.704.300;29;28;1;All users
201;20;-9;2;1.356.270.608.336.970;52;28;1;All users
202;10;-5;2;13.730.190.900.037.900;31;28;1;All users
203;9;-4;2;13.885.264.983.361.800;25;28;1;All users
204;4;-5;3;14.051.652.266.682.700;14;28;1;All users
205;11;-5;2;14.218.884.150.031.900;31;28;1;All users
206;21;-6;2;14.375.677.050.013.700;63;28;1;All users
207;14;-6;2;14.548.087.266.700.600;42;28;1;All users
208;11;-7;2;147.278.240.500.018;35;28;1;All users
209;10;-3;2;14.901.144.333.338.900;26;28;1;All users
210;7;-1;2;1.498.000.165.001.330;16;28;1;All users
211;11;-2;2;15.152.952.066.700.200;32;28;1;All users
212;15;-3;2;15.329.862.383.349.400;45;28;1;All users
213;15;-6;2;15.496.078.900.022.700;44;28;1;All users
214;11;-1;2;15.646.632.850.014.900;38;28;1;All users
215;14;-4;2;15.807.137.766.697.700;36;28;1;All users
216;7;-3;2;15.985.322.683.351.100;17;28;1;All users
217;6;-2;2;16.152.059.066.691.400;15;28;1;All users
218;6;-2;2;16.319.503.066.673.200;15;28;1;All users
219;12;-10;2;16.492.556.633.350.100;31;28;1;All users
220;18;-6;2;16.672.773.250.029.400;48;28;1;All users
221;2;-3;6;168.829.284.166.762;12;28;1;All users
222;7;-1;2;17.067.185.550.035.500;21;28;1;All users
223;33;-14;2;17.251.615.200.036.500;102;28;1;All users
224;13;-4;2;17.444.635.633.340.400;40;28;1;All users
225;10;-5;2;1.763.116.133.333.330;29;28;1;All users
226;28;-12;2;17.831.244.683.358.800;64;28;1;All users
227;11;-5;2;18.015.636.916.699.100;36;28;1;All users
228;33;-5;2;1.820.945.841.667.700;103;28;1;All users
229;30;-10;2;1.838.589.458.334.410;86;28;1;All users
230;21;-2;2;18.591.819.850.029.400;43;28;1;All users
231;28;-8;2;18.777.698.733.339.300;75;28;1;All users
232;16;-8;2;18.995.453.100.030.600;42;28;1;All users
233;11;-2;2;19.196.717.016.670.500;32;28;1;All users
234;25;-1;2;1.939.227.813.334.820;75;28;1;All users
235;2;-1;3;19.590.455.383.333.900;6;28;1;All users
236;13;-5;2;19.794.063.583.365.600;33;28;1;All users
237;13;-3;2;199.839.646.666.854;43;28;1;All users
238;2;-2;4;2.018.791.508.337.010;8;28;1;All users
239;9;-3;2;2.040.967.771.667.050;29;28;1;All users
240;8;-3;2;2.064.380.901.667.750;25;28;1;All users
241;12;-5;2;2.085.964.773.335.330;32;28;1;All users
242;37;-9;2;21.098.501.033.343.600;111;28;1;All users
243;16;-3;2;2.131.705.053.336.910;49;28;1;All users
244;22;-6;2;2.153.934.183.336.480;60;28;1;All users
245;7;-1;2;21.757.685.533.336.600;20;28;1;All users
246;10;-2;2;2.197.881.630.000.960;26;28;1;All users
247;9;-1;2;2.222.891.298.336.130;21;28;1;All users
248;14;-5;2;22.444.686.033.336.100;43;28;1;All users
249;4;-1;2;22.669.522.966.685.000;8;28;1;All users
250;11;-8;2;2.289.969.350.001.770;38;28;1;All users
251;6;-4;3;23.154.988.000.014.100;24;28;1;All users
252;8;-8;3;2.343.346.171.667.020;29;28;1;All users
253;16;-6;2;23.731.249.066.690.600;42;28;1;All users
254;8;-4;2;24.050.435.583.340.000;22;28;1;All users
255;5;-3;2;2.433.101.400.003.450;15;28;1;All users
256;9;-2;2;24.645.328.150.014.300;25;28;1;All users
257;8;-5;2;2.495.557.861.670.380;26;28;1;All users
258;9;-2;2;2.523.784.086.667.000;26;28;1;All users
259;9;-1;2;25.492.315.850.026.500;26;28;1;All users
260;3;-1;2;2.575.294.058.335.320;11;28;1;All users
261;22;-8;2;26.013.023.400.019.500;62;28;1;All users
262;21;-9;2;26.311.388.200.032.500;59;28;1;All users
263;8;-2;2;26.544.481.883.368.700;22;28;1;All users
264;8;-2;2;26.779.418.866.693.300;26;28;1;All users
265;8;-1;2;27.020.925.233.334.600;27;28;1;All users
266;7;-2;2;27.282.120.550.012.500;22;28;1;All users
267;8;-4;2;27.560.339.266.667.100;23;28;1;All users
268;5;-1;2;27.807.767.300.012.800;10;28;1;All users
269;13;-6;2;28.081.119.383.336.000;37;28;1;All users
270;14;-1;2;28.329.773.100.015.300;39;28;1;All users
271;13;-5;2;28.568.809.216.686.800;38;28;1;All users
272;26;-4;2;288.271.930.666.718;73;28;1;All users
273;11;-3;2;29.094.896.033.367.400;37;28;1;All users
274;19;-5;2;2.936.821.991.666.990;57;28;1;All users
275;7;-1;2;2.964.208.430.001.350;16;28;1;All users
276;24;-9;2;2.992.626.805.002.020;74;28;1;All users
277;7;-2;2;30.208.457.683.368.200;22;28;1;All users
278;9;-2;2;3.049.894.410.003.130;24;28;1;All users
279;11;-5;2;3.077.932.180.002.480;33;28;1;All users
280;22;-6;2;31.081.804.100.036;69;28;1;All users
281;11;-5;2;31.395.440.200.033.200;31;28;1;All users
282;5;-7;3;31.715.427.283.352.800;17;28;1;All users
283;10;-3;2;32.040.154.883.366.300;31;28;1;All users
284;3;-1;2;32.358.441.700.033.500;10;28;1;All users
285;12;-3;2;3.266.563.000.002.250;36;28;1;All users
286;14;-5;2;32.980.886.066.681.700;38;28;1;All users
287;7;-1;2;3.329.099.941.668.870;21;28;1;All users
288;4;-2;2;3.361.771.051.667.160;12;28;1;All users
289;9;-3;2;33.948.403.616.668.600;22;28;1;All users
290;7;-9;3;34.296.052.216.668.600;33;28;1;All users
291;10;-5;2;3.461.994.990.000.190;27;28;1;All users
292;6;-3;2;34.949.226.833.336.600;17;28;1;All users
293;9;-3;2;35.301.018.666.670.000;25;28;1;All users
294;6;-2;3;3.565.663.046.669.210;30;28;1;All users
295;8;-3;2;35.994.654.466.669.600;23;28;1;All users
296;4;-2;2;36.306.458.550.000.800;14;28;1;All users
297;4;-2;2;36.625.549.900.035.000;10;28;1;All users
298;8;-1;2;36.853.822.583.371.400;20;28;1;All users
299;19;-6;2;3.711.530.745.002.280;41;28;1;All users
300;9;-4;2;374.718.989.667.017;28;28;1;All users
301;3;-4;5;3.786.486.781.667.910;19;28;1;All users
302;14;-10;2;3.819.917.770.001.720;38;28;1;All users
303;5;-1;2;38.595.283.950.019.300;13;28;1;All users
304;11;-3;2;3.899.373.238.335.820;31;28;1;All users
305;24;-11;2;3.944.603.921.667.050;72;28;1;All users
306;5;-2;2;39.887.312.550.020.000;16;28;1;All users
307;11;-6;2;4.032.278.213.335.660;38;28;1;All users
308;6;-1;2;4.078.701.058.336.680;17;28;1;All users
309;12;-1;2;4.124.220.470.001.450;44;28;1;All users
310;3;-2;3;4.171.596.358.336.190;12;28;1;All users
311;10;-1;2;4.215.712.868.336.890;24;28;1;All users
312;12;-5;2;4.264.856.625.002.960;34;28;1;All users
313;7;-4;2;431.645.271.666.736;20;28;1;All users
314;2;-1;3;4.366.602.456.666.680;6;28;1;All users
315;5;-3;2;4.417.290.260.002.480;14;28;1;All users
316;2;-1;3;4.468.544.765.003.020;6;28;1;All users
317;4;-1;2;4.523.873.768.335.510;13;28;1;All users
318;7;-2;2;4.577.977.591.667.630;23;28;1;All users
319;3;-1;2;4.635.141.365.001.130;11;28;1;All users
320;6;-1;2;4.696.242.240.001.440;18;28;1;All users
321;7;-2;2;4.761.498.645.002.330;20;28;1;All users
322;9;-6;2;4.824.567.021.670.130;25;28;1;All users
323;22;-11;2;4.883.340.993.333.450;64;28;1;All users
324;14;-3;2;494.201.518.833.482;48;28;1;All users
325;4;-1;2;5.007.210.308.336.650;8;28;1;All users
326;4;-1;2;5.067.875.198.336.930;12;28;1;All users
327;2;-1;3;5.129.619.915.003.420;8;28;1;All users
328;12;-4;2;5.195.277.668.333.920;32;28;1;All users
329;7;-3;2;5.256.993.811.666.810;18;28;1;All users
330;6;-2;2;5.320.265.731.669.490;21;28;1;All users
331;7;-1;2;538.820.629.833.499;17;28;1;All users
332;3;-1;2;5.458.562.328.336.600;6;28;1;All users
333;2;-1;3;55.322.096.433.335.200;7;28;1;All users
334;10;-1;2;5.601.478.840.003.250;36;28;1;All users
335;4;-1;2;5.674.942.488.335.840;13;28;1;All users
336;2;-2;4;5.751.241.970.000.160;11;28;1;All users
337;17;-9;2;5.823.327.285.000.890;54;28;1;All users
338;15;-1;2;58.963.763.666.688.400;47;28;1;All users
339;11;-3;2;5.970.619.991.670.050;31;28;1;All users
340;8;-10;3;60.544.022.500.010.500;24;28;1;All users
341;4;-1;2;6.150.007.093.336.890;9;28;1;All users
1;293;-291;2;0.007229070000660916;751;43;1;All users
2;102;-120;3;0.010458603334457924;398;43;1;All users
3;177;-157;2;0.012675283333131422;521;43;1;All users
4;117;-108;2;0.014287621667608618;286;43;1;All users
5;94;-54;2;0.015861829998902975;243;43;1;All users
6;181;-71;2;0.017768066667485982;524;43;1;All users
7;94;-71;2;0.01962487833419194;278;43;1;All users
8;85;-76;2;0.021343829998901734;221;43;1;All users
9;19;-21;3;0.024525224999524652;81;43;1;All users
10;79;-24;2;0.02680230000211547;212;43;1;All users
11;118;-83;2;0.02907384166804453;331;43;1;All users
12;29;-32;3;0.03228494500120481;114;43;1;All users
13;26;-20;2;0.034626291668973866;67;43;1;All users
14;26;-7;2;0.036671640002168715;74;43;1;All users
15;82;-49;2;0.038974786666221915;237;43;1;All users
16;91;-74;2;0.041680748333844046;253;43;1;All users
17;80;-52;2;0.044025978333471966;217;43;1;All users
18;65;-14;2;0.04648123666799317;184;43;1;All users
19;15;-16;3;0.04959897333368038;56;43;1;All users
20;70;-11;2;0.052115600001222145;214;43;1;All users
21;103;-72;2;0.05405097333326315;284;43;1;All users
22;96;-70;2;0.05661538833519444;247;43;1;All users
23;12;-13;3;0.058415443333797154;51;43;1;All users
24;57;-79;3;0.0615831599997667;209;43;1;All users
25;69;-52;2;0.06406002500249694;189;43;1;All users
26;77;-45;2;0.06709078000082323;215;43;1;All users
27;70;-75;3;0.0703367616670827;277;43;1;All users
28;20;-13;3;0.07403001166724911;78;43;1;All users
29;55;-8;2;0.0766464166692458;157;43;1;All users
30;59;-30;2;0.07992947666595379;170;43;1;All users
31;73;-56;2;0.08206680500103782;204;43;1;All users
32;65;-13;2;0.08488771666695054;186;43;1;All users
33;94;-46;2;0.0871851749989825;275;43;1;All users
34;28;-35;3;0.09113977000039691;109;43;1;All users
35;35;-22;3;0.09424379833508283;145;43;1;All users
36;35;-13;3;0.09766675333570068;136;43;1;All users
37;24;-28;3;0.09960373333500078;89;43;1;All users
38;45;-18;2;0.10248330833467965;138;43;1;All users
39;45;-27;2;0.10475642333428065;118;43;1;All users
40;49;-15;2;0.10790595499953876;141;43;1;All users
41;10;-5;2;0.11013338666719695;29;43;1;All users
42;73;-40;2;0.11256489333463833;213;43;1;All users
43;78;-44;2;0.11610165000117073;236;43;1;All users
44;66;-34;2;0.11843973499878;185;43;1;All users
45;64;-44;2;0.12186113166778038;178;43;1;All users
46;25;-18;3;0.12563807000018035;108;43;1;All users
47;79;-29;2;0.129009976668749;225;43;1;All users
48;13;-17;3;0.1314848199991199;43;43;1;All users
49;23;-12;3;0.13467832333408297;93;43;1;All users
50;60;-32;2;0.13787795500053715;148;43;1;All users
51;26;-15;2;0.14029547499958425;78;43;1;All users
52;58;-25;2;0.14287636833420644;157;43;1;All users
53;36;-12;2;0.14615601333401476;110;43;1;All users
54;20;-26;3;0.14973500500200315;70;43;1;All users
55;11;-5;3;0.15388741833545888;43;43;1;All users
56;9;-9;3;0.15809317166761805;34;43;1;All users
57;67;-27;2;0.1606469583348371;194;43;1;All users
58;17;-5;2;0.16390369333482038;50;43;1;All users
59;54;-34;2;0.16788225833248968;156;43;1;All users
60;12;-15;3;0.1712219566688873;55;43;1;All users
61;15;-7;3;0.1757746766670607;60;43;1;All users
62;10;-11;3;0.17940019499898577;36;43;1;All users
63;34;-13;2;0.18382281166656564;89;43;1;All users
64;27;-11;2;0.18665572666795924;87;43;1;All users
65;8;-8;4;0.1916632766680171;41;43;1;All users
66;70;-36;2;0.19540550333525364;194;43;1;All users
67;25;-30;3;0.19927891333354636;109;43;1;All users
68;21;-13;2;0.20298387166888762;64;43;1;All users
69;32;-15;2;0.20624951500212774;98;43;1;All users
70;20;-9;2;0.20970573833522696;52;43;1;All users
71;25;-16;3;0.2136065416658918;107;43;1;All users
72;26;-4;2;0.217169368333028;65;43;1;All users
73;29;-3;2;0.22096255833360676;80;43;1;All users
74;26;-9;2;0.2240637066657655;79;43;1;All users
75;27;-14;2;0.22795299166658273;80;43;1;All users
76;66;-61;3;0.23257278500047202;260;43;1;All users
77;7;-6;3;0.23720061333539585;33;43;1;All users
78;8;-3;2;0.24138683333294467;21;43;1;All users
79;37;-12;2;0.24622050166750947;121;43;1;All users
80;17;-15;3;0.2511025783334238;64;43;1;All users
81;23;-4;2;0.255317623335092;61;43;1;All users
82;34;-21;2;0.2595921216687808;92;43;1;All users
83;16;-2;2;0.2630301100007879;46;43;1;All users
84;15;-4;2;0.2661910550009149;44;43;1;All users
85;8;-4;3;0.2698422216655066;30;43;1;All users
86;40;-16;2;0.2746305950024786;115;43;1;All users
87;34;-20;2;0.27771220333330954;101;43;1;All users
88;30;-10;2;0.2811160433338955;73;43;1;All users
89;15;-9;2;0.2847428483345235;41;43;1;All users
90;11;-8;3;0.2882861466690277;41;43;1;All users
91;7;-1;3;0.2929281416659554;32;43;1;All users
92;19;-8;2;0.29716501500224696;58;43;1;All users
93;17;-3;2;0.3010346266673878;55;43;1;All users
94;22;-8;2;0.3043088850021983;60;43;1;All users
95;14;-4;2;0.30871200166875495;35;43;1;All users
96;43;-10;2;0.31408458499936387;126;43;1;All users
97;7;-2;2;0.3173462366685271;27;43;1;All users
98;9;-7;3;0.32115842500158276;31;43;1;All users
99;24;-11;2;0.325204738334287;64;43;1;All users
100;9;-1;2;0.33030079666835566;22;43;1;All users
101;5;-6;4;0.33672018666596465;26;43;1;All users
102;10;-3;3;0.3414644966678073;40;43;1;All users
103;19;-10;2;0.34668785833443205;51;43;1;All users
104;3;-2;4;0.3510946650019226;19;43;1;All users
105;16;-5;2;0.35534795166846983;32;43;1;All users
106;8;-9;3;0.3605187583326673;27;43;1;All users
107;7;-7;3;0.365926206666821;25;43;1;All users
108;5;-9;4;0.37465216499986126;21;43;1;All users
109;25;-12;2;0.3826914449998488;74;43;1;All users
110;5;-3;3;0.39299597333495817;18;43;1;All users
111;15;-1;2;0.40091698000129933;46;43;1;All users
112;6;-2;2;0.4086687133337061;16;43;1;All users
113;4;-1;3;0.4177722916666729;19;43;1;All users
114;46;-25;2;0.4272644600016065;129;43;1;All users
115;8;-10;3;0.4364088433329016;30;43;1;All users
116;26;-20;2;0.4459805133325669;70;43;1;All users
117;33;-10;2;0.45440949166659267;80;43;1;All users
118;99;-75;2;0.4638491883330668;222;43;1;All users
119;5;-6;3;0.47376686333445833;18;43;1;All users
120;48;-35;2;0.48283339666668323;142;43;1;All users
121;67;-27;2;0.49147709500199804;162;43;1;All users
122;15;-3;2;0.5014683900012945;44;43;1;All users
123;5;-2;2;0.5111297116692488;14;43;1;All users
124;41;-12;2;0.5204711716660919;126;43;1;All users
125;60;-54;2;0.5302606016669112;125;43;1;All users
126;25;-2;2;0.5400811999997435;85;43;1;All users
127;41;-11;2;0.550127588332786;126;43;1;All users
128;39;-10;2;0.5593762349997026;97;43;1;All users
129;35;-7;2;0.5699889916654987;98;43;1;All users
130;29;-17;2;0.5794858816661872;87;43;1;All users
131;19;-6;2;0.5895928216671261;53;43;1;All users
132;19;-9;2;0.5987307216661671;60;43;1;All users
133;18;-6;2;0.6090773850019711;53;43;1;All users
134;28;-22;2;0.6187685300013982;74;43;1;All users
135;22;-2;2;0.6276934466673992;62;43;1;All users
136;49;-24;2;0.6373061100021005;126;43;1;All users
137;22;-6;2;0.6476770583346175;64;43;1;All users
138;9;-7;2;0.6573981166662027;24;43;1;All users
139;12;-21;3;0.6672782866672302;52;43;1;All users
140;22;-7;2;0.6771580850007013;55;43;1;All users
141;14;-12;3;0.6891319783326859;60;43;1;All users
142;11;-8;3;0.6999108266667463;40;43;1;All users
143;34;-15;2;0.7095205000019632;85;43;1;All users
144;27;-6;2;0.71990348000157;85;43;1;All users
145;34;-19;2;0.7309424533353498;79;43;1;All users
146;12;-18;3;0.74102939000198;53;43;1;All users
147;33;-24;2;0.7500141799993192;82;43;1;All users
148;16;-7;2;0.760676449999058;49;43;1;All users
149;24;-3;2;0.7712307099990237;63;43;1;All users
150;23;-7;2;0.7821568066681114;66;43;1;All users
151;32;-7;2;0.7917207783359724;87;43;1;All users
152;11;-5;2;0.8023530933346289;40;43;1;All users
153;2;-1;3;0.8152306466673811;6;43;1;All users
154;19;-8;2;0.8260844250015604;57;43;1;All users
155;10;-13;3;0.8375190449994989;36;43;1;All users
156;36;-8;2;0.8486181500018575;104;43;1;All users
157;18;-12;2;0.8588332583351682;54;43;1;All users
158;7;-10;3;0.870399753334156;34;43;1;All users
159;15;-4;2;0.8814954550005496;48;43;1;All users
160;36;-11;2;0.8913739933321874;121;43;1;All users
161;14;-1;2;0.9026145649996276;46;43;1;All users
162;14;-5;2;0.9134921116676803;36;43;1;All users
163;8;-3;2;0.9255546366679482;23;43;1;All users
164;2;-1;3;0.937434296666955;7;43;1;All users
165;4;-1;2;0.9474596533342264;8;43;1;All users
166;14;-5;2;0.9587707016655865;44;43;1;All users
167;16;-5;2;0.9707755983341485;51;43;1;All users
168;21;-4;2;0.9811956383326712;62;43;1;All users
169;19;-4;2;0.9911907083354891;55;43;1;All users
170;13;-3;2;10.016.922.183.334.800;37;43;1;All users
171;23;-15;2;10.119.689.383.350.000;60;43;1;All users
172;14;-7;2;10.246.689.766.684.200;44;43;1;All users
173;29;-16;2;1.035.673.775.000.030;66;43;1;All users
174;7;-1;2;10.468.237.349.996.300;23;43;1;All users
175;20;-15;2;10.571.126.183.339.700;60;43;1;All users
176;9;-2;2;10.687.927.433.328.300;24;43;1;All users
177;13;-9;2;10.801.760.650.007.000;39;43;1;All users
178;3;-1;2;10.933.305.099.994.500;10;43;1;All users
179;6;-1;2;11.061.610.933.354.400;17;43;1;All users
180;14;-4;2;11.177.735.583.352.200;40;43;1;All users
181;8;-6;2;11.292.826.700.024.300;20;43;1;All users
182;6;-1;2;11.418.563.933.344.500;21;43;1;All users
183;9;-3;2;11.515.434.883.340.800;26;43;1;All users
184;16;-4;2;1.163.044.940.001.170;35;43;1;All users
185;9;-12;3;11.768.655.316.671.300;38;43;1;All users
186;10;-3;2;11.871.500.583.326.700;24;43;1;All users
187;16;-11;2;11.987.802.033.351.400;50;43;1;All users
188;4;-1;2;12.115.895.883.335.400;11;43;1;All users
189;23;-15;2;12.218.853.683.327.300;58;43;1;All users
190;6;-1;2;12.343.567.250.024.800;13;43;1;All users
191;5;-6;3;12.462.753.716.662.200;17;43;1;All users
192;6;-2;2;12.583.610.333.347.000;16;43;1;All users
193;3;-1;2;12.705.083.533.345.400;6;43;1;All users
194;7;-1;2;1.283.741.053.333.500;22;43;1;All users
195;20;-7;2;12.947.452.683.351.000;63;43;1;All users
196;21;-6;2;13.064.911.083.357.000;61;43;1;All users
197;23;-3;2;13.205.738.283.344.500;69;43;1;All users
198;14;-3;2;13.360.298.916.658.600;46;43;1;All users
199;34;-13;2;13.516.476.016.685.600;75;43;1;All users
200;24;-16;2;13.672.706.583.359.500;68;43;1;All users
201;26;-18;2;13.818.127.249.988.400;75;43;1;All users
202;5;-4;3;1.397.469.725.001.910;18;43;1;All users
203;4;-2;2;14.110.104.033.335.400;12;43;1;All users
204;12;-18;3;1.426.547.688.335.020;42;43;1;All users
205;10;-2;2;14.419.256.716.656.100;28;43;1;All users
206;18;-11;2;14.590.089.599.989.900;56;43;1;All users
207;49;-15;2;14.727.557.849.992.600;119;43;1;All users
208;8;-5;2;14.865.832.450.023.500;27;43;1;All users
209;11;-5;2;15.014.454.983.330.000;25;43;1;All users
210;11;-4;2;15.152.506.349.996.300;36;43;1;All users
211;2;-1;3;15.297.568.850.025.200;11;43;1;All users
212;2;-1;3;15.461.388.349.998.700;7;43;1;All users
213;11;-7;2;1.560.682.468.333.590;28;43;1;All users
214;25;-13;2;15.733.736.499.988.700;70;43;1;All users
215;26;-4;2;15.860.858.216.687.700;60;43;1;All users
216;3;-2;3;1.599.101.996.666.280;11;43;1;All users
217;50;-33;2;16.119.312.499.999.000;128;43;1;All users
218;16;-1;2;1.626.065.851.666.490;51;43;1;All users
219;34;-22;2;16.395.336.800.022.000;79;43;1;All users
220;8;-1;2;16.532.063.916.674.800;29;43;1;All users
221;24;-10;2;16.684.483.550.023.200;61;43;1;All users
222;26;-3;2;16.838.890.616.665.500;84;43;1;All users
223;11;-4;2;16.988.131.700.006.000;37;43;1;All users
224;11;-3;2;17.145.060.749.996.100;33;43;1;All users
225;11;-9;3;1.731.246.829.999.140;35;43;1;All users
226;5;-1;2;174.567.132.833.569;15;43;1;All users
227;6;-2;2;17.609.748.466.677.600;17;43;1;All users
228;23;-11;2;17.749.736.816.661.100;66;43;1;All users
229;11;-4;2;17.895.607.966.658.000;34;43;1;All users
230;5;-1;2;18.048.102.433.327.500;13;43;1;All users
231;23;-2;2;18.214.579.166.689.200;60;43;1;All users
232;9;-5;2;1.836.170.730.002.530;28;43;1;All users
233;4;-4;3;18.528.008.333.329.700;13;43;1;All users
234;7;-1;2;18.684.034.166.663.500;21;43;1;All users
235;12;-1;2;188.272.621.500.073;39;43;1;All users
236;5;-1;2;18.985.105.400.012.400;16;43;1;All users
237;4;-1;2;19.144.090.816.689.000;12;43;1;All users
238;5;-3;2;19.297.927.466.686.800;13;43;1;All users
239;7;-4;2;19.464.620.100.023.800;22;43;1;All users
240;10;-4;2;19.621.600.366.663.100;27;43;1;All users
241;10;-11;3;19.776.007.716.660.300;37;43;1;All users
242;19;-3;2;19.925.106.616.690.700;51;43;1;All users
243;10;-3;2;20.096.632.333.355.900;28;43;1;All users
244;18;-10;2;20.261.123.150.005.000;53;43;1;All users
245;27;-18;2;2.040.304.353.332.610;74;43;1;All users
246;21;-15;2;2.055.095.109.999.330;63;43;1;All users
247;6;-18;5;2.075.987.435.000.320;33;43;1;All users
248;14;-5;2;20.909.257.350.023.800;42;43;1;All users
249;7;-3;2;21.078.225.216.673.000;22;43;1;All users
250;13;-8;2;21.253.157.266.687.200;33;43;1;All users
251;7;-1;2;21.437.644.833.349.600;19;43;1;All users
252;7;-1;2;21.617.955.783.343.200;23;43;1;All users
253;10;-2;2;21.769.827.566.691.600;29;43;1;All users
254;17;-5;2;21.923.744.116.676.900;52;43;1;All users
255;10;-4;2;2.211.920.363.335.710;34;43;1;All users
256;11;-8;3;2.233.728.353.333.810;35;43;1;All users
257;20;-9;2;2.252.224.664.999.320;52;43;1;All users
258;12;-3;2;22.730.984.250.005.900;34;43;1;All users
259;13;-3;2;22.951.941.783.345.900;33;43;1;All users
260;6;-3;2;2.315.737.928.333.690;16;43;1;All users
261;10;-5;2;2.335.428.263.332.380;31;43;1;All users
