lvl1;lvl2;lvl3;lvl4;lvl5;count;cluster
U-EI;173;T;C;A;1;Cluster-3
U-EI;766;T;C;A;1;Cluster-3
U-IE;1086;T;C;A;1;Cluster-3
U-N;2978;T;C;A;1;Cluster-3
U-EI;202;T;C;A;1;Cluster-3
U-N;1714;T;C;A;1;Cluster-3
U-N;1956;T;C;A;1;Cluster-3
U-N;1916;T;C;A;1;Cluster-3
U-EI;291;T;C;A;1;Cluster-3
U-N;2711;T;C;A;1;Cluster-3
U-IE;1323;T;C;A;1;Cluster-3
U-N;2719;T;C;A;1;Cluster-3
U-EI;228;T;C;A;1;Cluster-3
U-EI;134;T;C;A;1;Cluster-3
U-N;2071;T;C;A;1;Cluster-3
U-EI;673;T;C;A;1;Cluster-3
U-N;2660;T;C;A;1;Cluster-3
U-IE;1067;T;C;A;1;Cluster-3
U-EI;556;T;C;A;1;Cluster-3
U-EI;9;T;C;A;1;Cluster-3
U-N;2310;T;C;A;1;Cluster-3
U-N;2942;T;C;A;1;Cluster-3
U-N;2073;T;C;A;1;Cluster-3
U-N;1842;T;C;A;1;Cluster-3
U-EI;536;T;C;A;1;Cluster-3
U-N;1930;T;C;A;1;Cluster-3
U-N;1713;T;C;A;1;Cluster-3
U-IE;1372;T;C;A;1;Cluster-3
U-IE;860;T;C;A;1;Cluster-3
U-N;2728;T;C;A;1;Cluster-3
U-N;1995;T;C;A;1;Cluster-3
U-EI;186;T;C;A;1;Cluster-3
U-IE;919;T;C;A;1;Cluster-3
U-IE;789;T;C;A;1;Cluster-3
U-IE;1436;T;C;A;1;Cluster-3
U-N;1541;T;C;A;1;Cluster-3
U-IE;1046;T;C;A;1;Cluster-3
U-N;1544;T;C;A;1;Cluster-3
U-N;2362;T;C;A;1;Cluster-3
U-N;2769;T;C;A;1;Cluster-3
U-N;2353;T;C;A;1;Cluster-3
U-N;2349;T;C;A;1;Cluster-3
U-EI;616;T;C;A;1;Cluster-3
U-N;2801;T;C;A;1;Cluster-3
U-IE;1526;T;C;A;1;Cluster-3
U-IE;1504;T;C;A;1;Cluster-3
U-EI;342;T;C;A;1;Cluster-3
U-N;2819;T;C;A;1;Cluster-3
U-IE;1474;T;C;A;1;Cluster-3
U-N;2444;T;C;A;1;Cluster-3
U-IE;852;T;C;A;1;Cluster-3
U-N;1624;T;C;A;1;Cluster-3
U-EI;170;T;C;A;1;Cluster-3
U-N;2846;T;C;A;1;Cluster-3
U-EI;48;T;C;A;1;Cluster-3
U-IE;1377;T;C;A;1;Cluster-3
U-N;2510;T;C;A;1;Cluster-3
U-EI;21;T;C;A;1;Cluster-3
U-IE;1112;T;C;A;1;Cluster-3
U-IE;1405;T;C;A;1;Cluster-3
U-IE;1268;T;C;A;1;Cluster-3
U-IE;1487;T;C;A;1;Cluster-3
U-N;2651;T;C;A;1;Cluster-3
U-N;2649;T;C;A;1;Cluster-3
U-N;1655;T;C;A;1;Cluster-3
U-N;1590;T;C;A;1;Cluster-3
U-N;2722;T;C;A;1;Cluster-3
U-EI;409;T;C;A;1;Cluster-3
U-EI;524;T;C;A;1;Cluster-3
U-N;2069;T;C;A;1;Cluster-3
U-N;2187;T;C;A;1;Cluster-3
U-N;2814;T;C;A;1;Cluster-3
U-IE;773;T;C;A;1;Cluster-3
U-N;2343;T;C;A;1;Cluster-3
U-N;2515;T;C;A;1;Cluster-3
U-EI;177;T;C;A;1;Cluster-3
U-N;1925;T;C;A;1;Cluster-3
U-EI;555;T;C;A;1;Cluster-3
U-IE;1088;T;C;A;1;Cluster-3
U-EI;44;T;C;A;1;Cluster-3
U-N;1863;T;C;A;1;Cluster-3
U-EI;519;T;C;A;1;Cluster-3
U-IE;791;T;C;A;1;Cluster-3
U-IE;1369;T;C;A;1;Cluster-3
U-N;1561;T;C;A;1;Cluster-3
U-N;2749;T;C;A;1;Cluster-3
U-N;2578;T;C;A;1;Cluster-3
U-IE;1172;T;C;A;1;Cluster-3
U-EI;501;T;C;A;1;Cluster-3
U-IE;1271;T;C;A;1;Cluster-3
U-N;2101;T;C;A;1;Cluster-3
U-N;2771;T;C;A;1;Cluster-3
U-EI;140;T;C;A;1;Cluster-3
U-IE;915;T;C;A;1;Cluster-3
U-N;2887;T;C;A;1;Cluster-3
U-IE;1521;T;C;A;1;Cluster-3
U-N;1875;T;C;A;1;Cluster-3
U-N;2141;T;C;A;1;Cluster-3
U-N;1613;T;C;A;1;Cluster-3
U-N;2215;T;C;A;1;Cluster-3
U-IE;1221;T;C;A;1;Cluster-3
U-N;2519;T;C;A;1;Cluster-3
U-N;1715;T;C;A;1;Cluster-3
U-N;2241;T;C;A;1;Cluster-3
U-N;2572;T;C;A;1;Cluster-3
U-N;1789;T;C;A;1;Cluster-3
U-IE;1246;T;C;A;1;Cluster-3
U-N;2852;T;C;A;1;Cluster-3
U-EI;257;T;C;A;1;Cluster-3
U-N;2053;T;C;A;1;Cluster-3
U-N;2609;T;C;A;1;Cluster-3
U-IE;1313;T;C;A;1;Cluster-3
U-IE;825;T;C;A;1;Cluster-3
U-N;1667;T;C;A;1;Cluster-3
U-N;2340;T;C;A;1;Cluster-3
U-EI;676;T;C;A;1;Cluster-3
U-N;1914;T;C;A;1;Cluster-3
U-N;1896;T;C;A;1;Cluster-3
U-N;3130;T;C;A;1;Cluster-3
U-EI;218;T;C;A;1;Cluster-3
U-EI;200;T;C;A;1;Cluster-3
U-N;2486;T;C;A;1;Cluster-3
U-N;1700;T;C;A;1;Cluster-3
U-N;2057;T;C;A;1;Cluster-3
U-IE;1057;T;C;A;1;Cluster-3
U-IE;1394;T;C;A;1;Cluster-3
U-N;2680;T;C;A;1;Cluster-3
U-IE;812;T;C;A;1;Cluster-3
U-IE;804;T;C;A;1;Cluster-3
U-EI;692;T;C;A;1;Cluster-3
U-IE;1428;T;C;A;1;Cluster-3
U-EI;478;T;C;A;1;Cluster-3
U-IE;1196;T;C;A;1;Cluster-3
U-N;3096;T;C;A;1;Cluster-3
U-N;1596;T;C;A;1;Cluster-3
U-N;2448;T;C;A;1;Cluster-3
U-N;1935;T;C;A;1;Cluster-3
U-N;1829;T;C;A;1;Cluster-3
U-N;2352;T;C;A;1;Cluster-3
U-EI;563;T;C;A;1;Cluster-3
U-N;2483;T;C;A;1;Cluster-3
U-N;1854;T;C;A;1;Cluster-3
U-N;1608;T;C;A;1;Cluster-3
U-EI;179;T;C;A;1;Cluster-3
U-IE;850;T;C;A;1;Cluster-3
U-N;2694;T;C;A;1;Cluster-3
U-N;1557;T;C;A;1;Cluster-3
U-N;2631;T;C;A;1;Cluster-3
U-EI;443;T;C;A;1;Cluster-3
U-EI;241;T;C;A;1;Cluster-3
U-N;2043;T;C;A;1;Cluster-3
U-N;1957;T;C;A;1;Cluster-3
U-N;3171;T;C;A;1;Cluster-3
U-N;1984;T;C;A;1;Cluster-3
U-EI;520;T;C;A;1;Cluster-3
U-N;2999;T;C;A;1;Cluster-3
U-N;3155;T;C;A;1;Cluster-3
U-EI;295;T;C;A;1;Cluster-3
U-EI;128;T;C;A;1;Cluster-3
U-N;3083;T;C;A;1;Cluster-3
U-N;1742;T;C;A;1;Cluster-3
U-IE;927;T;C;A;1;Cluster-3
U-IE;1192;T;C;A;1;Cluster-3
U-IE;1448;T;C;A;1;Cluster-3
U-N;1537;T;C;A;1;Cluster-3
U-N;2096;T;C;A;1;Cluster-3
U-N;2836;T;C;A;1;Cluster-3
U-IE;1137;T;C;A;1;Cluster-3
U-N;1991;T;C;A;1;Cluster-3
U-IE;792;T;C;A;1;Cluster-3
U-IE;1199;T;C;A;1;Cluster-3
U-EI;185;T;C;A;1;Cluster-3
U-N;1822;T;C;A;1;Cluster-3
U-N;2294;T;C;A;1;Cluster-3
U-N;1833;T;C;A;1;Cluster-3
U-N;3107;T;C;A;1;Cluster-3
U-EI;73;T;C;A;1;Cluster-3
U-IE;827;T;C;A;1;Cluster-3
U-N;1599;T;C;A;1;Cluster-3
U-N;2153;T;C;A;1;Cluster-3
U-EI;608;T;C;A;1;Cluster-3
U-EI;97;T;C;A;1;Cluster-3
U-N;2802;T;C;A;1;Cluster-3
U-IE;1297;T;C;A;1;Cluster-3
U-N;2406;T;C;A;1;Cluster-3
U-N;2540;T;C;A;1;Cluster-3
U-IE;1198;T;C;A;1;Cluster-3
U-N;1696;T;C;A;1;Cluster-3
U-N;2892;T;C;A;1;Cluster-3
U-N;2686;T;C;A;1;Cluster-3
U-IE;1488;T;C;A;1;Cluster-3
U-EI;215;T;C;A;1;Cluster-3
U-N;3157;T;C;A;1;Cluster-3
U-EI;287;T;C;A;1;Cluster-3
U-IE;1273;T;C;A;1;Cluster-3
U-IE;960;T;C;A;1;Cluster-3
U-N;1749;T;C;A;1;Cluster-3
U-EI;88;T;C;A;1;Cluster-3
U-N;1754;T;C;A;1;Cluster-3
U-N;2210;T;C;A;1;Cluster-3
U-IE;1460;T;C;A;1;Cluster-3
U-EI;668;T;C;A;1;Cluster-3
U-N;3116;T;C;A;1;Cluster-3
U-N;1788;T;C;A;1;Cluster-3
U-N;1726;T;C;A;1;Cluster-3
U-EI;315;T;C;A;1;Cluster-3
U-IE;780;T;C;A;1;Cluster-3
U-N;2038;T;C;A;1;Cluster-3
U-N;2721;T;C;A;1;Cluster-3
U-N;1996;T;C;A;1;Cluster-3
U-N;2720;T;C;A;1;Cluster-3
U-N;2703;T;C;A;1;Cluster-3
U-N;3042;T;C;A;1;Cluster-3
U-N;3069;T;C;A;1;Cluster-3
U-IE;1524;T;C;A;1;Cluster-3
U-N;2398;T;C;A;1;Cluster-3
U-EI;99;T;C;A;1;Cluster-3
U-EI;729;T;C;A;1;Cluster-3
U-N;1828;T;C;A;1;Cluster-3
U-N;2949;T;C;A;1;Cluster-3
U-N;2133;T;C;A;1;Cluster-3
U-N;3000;T;C;A;1;Cluster-3
U-EI;23;T;C;A;1;Cluster-3
U-EI;502;T;C;A;1;Cluster-3
U-N;2648;T;C;A;1;Cluster-3
U-N;3143;T;C;A;1;Cluster-3
U-N;1728;T;C;A;1;Cluster-3
U-IE;1384;T;C;A;1;Cluster-3
U-N;1709;T;C;A;1;Cluster-3
U-N;2075;T;C;A;1;Cluster-3
U-IE;1396;T;C;A;1;Cluster-3
U-IE;901;T;C;A;1;Cluster-3
U-N;2920;T;C;A;1;Cluster-3
U-IE;1100;T;C;A;1;Cluster-3
U-N;2593;T;C;A;1;Cluster-3
U-IE;954;T;C;A;1;Cluster-3
U-IE;1127;T;C;A;1;Cluster-3
U-N;1623;T;C;A;1;Cluster-3
U-N;2642;T;C;A;1;Cluster-3
U-N;2640;T;C;A;1;Cluster-3
U-N;2998;T;C;A;1;Cluster-3
U-N;3094;T;C;A;1;Cluster-3
U-N;2072;T;C;A;1;Cluster-3
U-IE;1090;T;C;A;1;Cluster-3
U-IE;1185;T;C;A;1;Cluster-3
U-IE;1212;T;C;A;1;Cluster-3
U-EI;84;T;C;A;1;Cluster-3
U-IE;838;T;C;A;1;Cluster-3
U-IE;1279;T;C;A;1;Cluster-3
U-N;1805;T;C;A;1;Cluster-3
U-N;3089;T;C;A;1;Cluster-3
U-EI;659;T;C;A;1;Cluster-3
U-N;2490;T;C;A;1;Cluster-3
U-IE;1357;T;C;A;1;Cluster-3
U-EI;277;T;C;A;1;Cluster-3
U-N;2835;T;C;A;1;Cluster-3
U-N;2965;T;C;A;1;Cluster-3
U-N;2996;T;C;A;1;Cluster-3
U-IE;790;T;C;A;1;Cluster-3
U-IE;1170;T;C;A;1;Cluster-3
U-N;2002;T;C;A;1;Cluster-3
U-N;2903;T;C;A;1;Cluster-3
U-N;1978;T;C;A;1;Cluster-3
U-N;1716;T;C;A;1;Cluster-3
U-IE;1272;T;C;A;1;Cluster-3
U-N;2580;T;C;A;1;Cluster-3
U-N;3115;T;C;A;1;Cluster-3
U-N;2146;T;C;A;1;Cluster-3
U-N;2390;T;C;A;1;Cluster-3
U-N;2807;T;C;A;1;Cluster-3
U-EI;288;T;C;A;1;Cluster-3
U-N;2844;T;C;A;1;Cluster-3
U-N;3058;T;C;A;1;Cluster-3
U-IE;1102;T;C;A;1;Cluster-3
U-N;3028;T;C;A;1;Cluster-3
U-N;2970;T;C;A;1;Cluster-3
U-N;1646;T;C;A;1;Cluster-3
U-EI;479;T;C;A;1;Cluster-3
U-IE;842;T;C;A;1;Cluster-3
U-EI;54;T;C;A;1;Cluster-3
U-EI;440;T;C;A;1;Cluster-3
U-EI;72;T;C;A;1;Cluster-3
U-IE;1143;T;C;A;1;Cluster-3
U-N;2147;T;C;A;1;Cluster-3
U-EI;304;T;C;A;1;Cluster-3
U-EI;349;T;C;A;1;Cluster-3
U-N;1821;T;C;A;1;Cluster-3
U-IE;1376;T;C;A;1;Cluster-3
U-N;1949;T;C;A;1;Cluster-3
U-EI;442;T;C;A;1;Cluster-3
U-N;2470;T;C;A;1;Cluster-3
U-EI;246;T;C;A;1;Cluster-3
U-EI;531;T;C;A;1;Cluster-3
U-EI;476;T;C;A;1;Cluster-3
U-EI;460;T;C;A;1;Cluster-3
U-N;1777;T;C;A;1;Cluster-3
U-EI;598;T;C;A;1;Cluster-3
U-EI;310;T;C;A;1;Cluster-3
U-IE;863;T;C;A;1;Cluster-3
U-N;2222;T;C;A;1;Cluster-3
U-EI;424;T;C;A;1;Cluster-3
U-IE;867;T;C;A;1;Cluster-3
U-N;2943;T;C;A;1;Cluster-3
U-IE;1338;T;C;A;1;Cluster-3
U-N;2693;T;C;A;1;Cluster-3
U-IE;796;T;C;A;1;Cluster-3
U-EI;763;T;C;A;1;Cluster-3
U-N;2744;T;C;A;1;Cluster-3
U-N;1893;T;C;A;1;Cluster-3
U-IE;1320;T;C;A;1;Cluster-3
U-N;2652;T;C;A;1;Cluster-3
U-EI;482;T;C;A;1;Cluster-3
U-EI;235;T;C;A;1;Cluster-3
U-EI;717;T;C;A;1;Cluster-3
U-N;2756;T;C;A;1;Cluster-3
U-N;1680;T;C;A;1;Cluster-3
U-EI;272;T;C;A;1;Cluster-3
U-IE;890;T;C;A;1;Cluster-3
U-N;3151;T;C;A;1;Cluster-3
U-N;2404;T;C;A;1;Cluster-3
U-N;2193;T;C;A;1;Cluster-3
U-N;2175;T;C;A;1;Cluster-3
U-EI;286;T;C;A;1;Cluster-3
U-EI;613;T;C;A;1;Cluster-3
U-EI;114;T;C;A;1;Cluster-3
U-N;2907;T;C;A;1;Cluster-3
U-N;2336;T;C;A;1;Cluster-3
U-EI;274;T;C;A;1;Cluster-3
U-EI;468;T;C;A;1;Cluster-3
U-IE;1304;T;C;A;1;Cluster-3
U-IE;1422;T;C;A;1;Cluster-3
U-EI;621;T;C;A;1;Cluster-3
U-N;1548;T;C;A;1;Cluster-3
U-N;2558;T;C;A;1;Cluster-3
U-IE;957;T;C;A;1;Cluster-3
U-EI;489;T;C;A;1;Cluster-3
U-N;2995;T;C;A;1;Cluster-3
U-N;1614;T;C;A;1;Cluster-3
U-IE;967;T;C;A;1;Cluster-3
U-EI;483;T;C;A;1;Cluster-3
U-EI;372;T;C;A;1;Cluster-3
U-N;2676;T;C;A;1;Cluster-3
U-N;2957;T;C;A;1;Cluster-3
U-EI;382;T;C;A;1;Cluster-3
U-N;2031;T;C;A;1;Cluster-3
U-EI;465;T;C;A;1;Cluster-3
U-EI;65;T;C;A;1;Cluster-3
U-N;2216;T;C;A;1;Cluster-3
U-N;2838;T;C;A;1;Cluster-3
U-N;2044;T;C;A;1;Cluster-3
U-N;2401;T;C;A;1;Cluster-3
U-EI;708;T;C;A;1;Cluster-3
U-N;3160;T;C;A;1;Cluster-3
U-EI;154;T;C;A;1;Cluster-3
U-N;1987;T;C;A;1;Cluster-3
U-N;2850;T;C;A;1;Cluster-3
U-N;2929;T;C;A;1;Cluster-3
U-EI;11;T;C;A;1;Cluster-3
U-N;2817;T;C;A;1;Cluster-3
U-EI;366;T;C;A;1;Cluster-3
U-EI;301;T;C;A;1;Cluster-3
U-IE;1245;T;C;A;1;Cluster-3
U-EI;467;T;C;A;1;Cluster-3
U-N;2971;T;C;A;1;Cluster-3
U-IE;1446;T;C;A;1;Cluster-3
U-N;2709;T;C;A;1;Cluster-3
U-N;2292;T;C;A;1;Cluster-3
U-N;1707;T;C;A;1;Cluster-3
U-IE;1412;T;C;A;1;Cluster-3
U-EI;230;T;C;A;1;Cluster-3
U-N;1730;T;C;A;1;Cluster-3
U-N;2544;T;C;A;1;Cluster-3
U-N;2204;T;C;A;1;Cluster-3
U-N;2480;T;C;A;1;Cluster-3
U-N;2778;T;C;A;1;Cluster-3
U-IE;1083;T;C;A;1;Cluster-3
U-EI;122;T;C;A;1;Cluster-3
U-EI;586;T;C;A;1;Cluster-3
U-IE;1264;T;C;A;1;Cluster-3
U-N;1547;T;C;A;1;Cluster-3
U-N;2708;T;C;A;1;Cluster-3
U-EI;513;T;C;A;1;Cluster-3
U-N;1756;T;C;A;1;Cluster-3
U-EI;394;T;C;A;1;Cluster-3
U-EI;83;T;C;A;1;Cluster-3
U-EI;229;T;C;A;1;Cluster-3
U-N;1808;T;C;A;1;Cluster-3
U-N;1964;T;C;A;1;Cluster-3
U-IE;883;T;C;A;1;Cluster-3
U-IE;1141;T;C;A;1;Cluster-3
U-EI;368;T;C;A;1;Cluster-3
U-N;2200;T;C;A;1;Cluster-3
U-N;2531;T;C;A;1;Cluster-3
U-EI;101;T;C;A;1;Cluster-3
U-N;2858;T;C;A;1;Cluster-3
U-EI;599;T;C;A;1;Cluster-3
U-EI;161;T;C;A;1;Cluster-3
U-N;3153;T;C;A;1;Cluster-3
U-N;1558;T;C;A;1;Cluster-3
U-EI;182;T;C;A;1;Cluster-3
U-N;2822;T;C;A;1;Cluster-3
U-N;2546;T;C;A;1;Cluster-3
U-IE;803;T;C;A;1;Cluster-3
U-IE;1104;T;C;A;1;Cluster-3
U-EI;155;T;C;A;1;Cluster-3
U-N;1836;T;C;A;1;Cluster-3
U-EI;254;T;C;A;1;Cluster-3
U-N;2810;T;C;A;1;Cluster-3
U-N;2501;T;C;A;1;Cluster-3
U-EI;453;T;C;A;1;Cluster-3
U-IE;898;T;C;A;1;Cluster-3
U-IE;1522;T;C;A;1;Cluster-3
U-EI;549;T;C;A;1;Cluster-3
U-EI;412;T;C;A;1;Cluster-3
U-EI;408;T;C;A;1;Cluster-3
U-IE;1222;T;C;A;1;Cluster-3
U-N;2106;T;C;A;1;Cluster-3
U-N;2506;T;C;A;1;Cluster-3
U-N;1764;T;C;A;1;Cluster-3
U-EI;573;T;C;A;1;Cluster-3
U-IE;805;T;C;A;1;Cluster-3
U-N;2555;T;C;A;1;Cluster-3
U-IE;1283;T;C;A;1;Cluster-3
U-IE;1382;T;C;A;1;Cluster-3
U-N;1989;T;C;A;1;Cluster-3
U-EI;639;T;C;A;1;Cluster-3
U-N;2186;T;C;A;1;Cluster-3
U-IE;940;T;C;A;1;Cluster-3
U-EI;302;T;C;A;1;Cluster-3
U-N;1665;T;C;A;1;Cluster-3
U-N;2990;T;C;A;1;Cluster-3
U-N;3139;T;C;A;1;Cluster-3
U-IE;987;T;C;A;1;Cluster-3
U-N;2507;T;C;A;1;Cluster-3
U-N;2230;T;C;A;1;Cluster-3
U-EI;533;T;C;A;1;Cluster-3
U-IE;959;T;C;A;1;Cluster-3
U-IE;1035;T;C;A;1;Cluster-3
U-N;2687;T;C;A;1;Cluster-3
U-IE;1233;T;C;A;1;Cluster-3
U-N;3019;T;C;A;1;Cluster-3
U-N;2064;T;C;A;1;Cluster-3
U-EI;256;T;C;A;1;Cluster-3
U-N;2788;T;C;A;1;Cluster-3
U-EI;169;T;C;A;1;Cluster-3
U-N;2062;T;C;A;1;Cluster-3
U-IE;1263;T;C;A;1;Cluster-3
U-N;2933;T;C;A;1;Cluster-3
U-N;1954;T;C;A;1;Cluster-3
U-EI;184;T;C;A;1;Cluster-3
U-IE;991;T;C;A;1;Cluster-3
U-EI;755;T;C;A;1;Cluster-3
U-N;1711;T;C;A;1;Cluster-3
U-IE;1050;T;C;A;1;Cluster-3
U-IE;1404;T;C;A;1;Cluster-3
U-IE;1531;T;C;A;1;Cluster-3
U-N;2458;T;C;A;1;Cluster-3
U-IE;1438;T;C;A;1;Cluster-3
U-EI;175;T;C;A;1;Cluster-3
U-N;1676;T;C;A;1;Cluster-3
U-EI;100;T;C;A;1;Cluster-3
U-IE;770;T;C;A;1;Cluster-3
U-N;2110;T;C;A;1;Cluster-3
U-N;2962;T;C;A;1;Cluster-3
U-EI;488;T;C;A;1;Cluster-3
U-N;2922;T;C;A;1;Cluster-3
U-N;2154;T;C;A;1;Cluster-3
U-N;3075;T;C;A;1;Cluster-3
U-IE;877;T;C;A;1;Cluster-3
U-N;2775;T;C;A;1;Cluster-3
U-N;2985;T;C;A;1;Cluster-3
U-N;2045;T;C;A;1;Cluster-3
U-IE;1032;T;C;A;1;Cluster-3
U-IE;1001;T;C;A;1;Cluster-3
U-N;2755;T;C;A;1;Cluster-3
U-N;2223;T;C;A;1;Cluster-3
U-IE;1441;T;C;A;1;Cluster-3
U-EI;395;T;C;A;1;Cluster-3
U-IE;938;T;C;A;1;Cluster-3
U-IE;1386;T;C;A;1;Cluster-3
U-IE;1312;T;C;A;1;Cluster-3
U-IE;1495;T;C;A;1;Cluster-3
U-EI;362;T;C;A;1;Cluster-3
U-EI;633;T;C;A;1;Cluster-3
U-IE;917;T;C;A;1;Cluster-3
U-EI;427;T;C;A;1;Cluster-3
U-N;2910;T;C;A;1;Cluster-3
U-N;2054;T;C;A;1;Cluster-3
U-N;1820;T;C;A;1;Cluster-3
U-IE;831;T;C;A;1;Cluster-3
U-N;1999;T;C;A;1;Cluster-3
U-N;2383;T;C;A;1;Cluster-3
U-IE;1025;T;C;A;1;Cluster-3
U-EI;557;T;C;A;1;Cluster-3
U-EI;326;T;C;A;1;Cluster-3
U-EI;421;T;C;A;1;Cluster-3
U-N;2356;T;C;A;1;Cluster-3
U-N;2704;T;C;A;1;Cluster-3
U-EI;734;T;C;A;1;Cluster-3
U-N;2245;T;C;A;1;Cluster-3
U-N;3098;T;C;A;1;Cluster-3
U-EI;5;T;C;A;1;Cluster-3
U-N;1959;T;C;A;1;Cluster-3
U-N;2717;T;C;A;1;Cluster-3
U-EI;24;T;C;A;1;Cluster-3
U-N;2993;T;C;A;1;Cluster-3
U-N;2779;T;C;A;1;Cluster-3
U-IE;1232;T;C;A;1;Cluster-3
U-IE;1186;T;C;A;1;Cluster-3
U-IE;1390;T;C;A;1;Cluster-3
U-N;2839;T;C;A;1;Cluster-3
U-IE;1239;T;C;A;1;Cluster-3
U-EI;485;T;C;A;1;Cluster-3
U-N;3006;T;C;A;1;Cluster-3
U-N;2562;T;C;A;1;Cluster-3
U-N;2079;T;C;A;1;Cluster-3
U-IE;1356;T;C;A;1;Cluster-3
U-EI;20;T;C;A;1;Cluster-3
U-EI;615;T;C;A;1;Cluster-3
U-N;1845;T;C;A;1;Cluster-3
U-IE;945;T;C;A;1;Cluster-3
U-IE;779;T;C;A;1;Cluster-3
U-EI;577;T;C;A;1;Cluster-3
U-IE;1133;T;C;A;1;Cluster-3
U-IE;1249;T;C;A;1;Cluster-3
U-EI;661;T;C;A;1;Cluster-3
U-EI;646;T;C;A;1;Cluster-3
U-IE;1226;T;C;A;1;Cluster-3
U-EI;80;T;C;A;1;Cluster-3
U-N;2834;T;C;A;1;Cluster-3
U-EI;694;T;C;A;1;Cluster-3
U-N;1962;T;C;A;1;Cluster-3
U-N;1879;T;C;A;1;Cluster-3
U-N;2117;T;C;A;1;Cluster-3
U-N;1975;T;C;A;1;Cluster-3
U-EI;521;T;C;A;1;Cluster-3
U-IE;1126;T;C;A;1;Cluster-3
U-EI;16;T;C;A;1;Cluster-3
U-N;2472;T;C;A;1;Cluster-3
U-N;2638;T;C;A;1;Cluster-3
U-EI;290;T;C;A;1;Cluster-3
U-IE;1084;T;C;A;1;Cluster-3
U-N;2266;T;C;A;1;Cluster-3
U-N;2440;T;C;A;1;Cluster-3
U-N;1971;T;C;A;1;Cluster-3
U-N;2497;T;C;A;1;Cluster-3
U-IE;871;T;C;A;1;Cluster-3
U-EI;470;T;C;A;1;Cluster-3
U-IE;1132;T;C;A;1;Cluster-3
U-IE;1389;T;C;A;1;Cluster-3
U-N;2219;T;C;A;1;Cluster-3
U-N;2484;T;C;A;1;Cluster-3
U-EI;529;T;C;A;1;Cluster-3
U-IE;1407;T;C;A;1;Cluster-3
U-N;1681;T;C;A;1;Cluster-3
U-IE;989;T;C;A;1;Cluster-3
U-N;2171;T;C;A;1;Cluster-3
U-N;2289;T;C;A;1;Cluster-3
U-N;2729;T;C;A;1;Cluster-3
U-EI;411;T;C;A;1;Cluster-3
U-N;2934;T;C;A;1;Cluster-3
U-N;2040;T;C;A;1;Cluster-3
U-EI;405;T;C;A;1;Cluster-3
U-IE;1234;T;C;A;1;Cluster-3
U-IE;889;T;C;A;1;Cluster-3
U-N;2975;T;C;A;1;Cluster-3
U-N;2632;T;C;A;1;Cluster-3
U-IE;1237;T;C;A;1;Cluster-3
U-IE;1242;T;C;A;1;Cluster-3
U-N;3077;T;C;A;1;Cluster-3
U-N;1684;T;C;A;1;Cluster-3
U-EI;66;T;C;A;1;Cluster-3
U-N;2496;T;C;A;1;Cluster-3
U-EI;497;T;C;A;1;Cluster-3
U-N;1736;T;C;A;1;Cluster-3
U-EI;249;T;C;A;1;Cluster-3
U-N;2859;T;C;A;1;Cluster-3
U-N;2243;T;C;A;1;Cluster-3
U-IE;829;T;C;A;1;Cluster-3
U-EI;487;T;C;A;1;Cluster-3
U-IE;1224;T;C;A;1;Cluster-3
U-N;2323;T;C;A;1;Cluster-3
U-N;2125;T;C;A;1;Cluster-3
U-IE;1231;T;C;A;1;Cluster-3
U-N;3064;T;C;A;1;Cluster-3
U-IE;1423;T;C;A;1;Cluster-3
U-N;2888;T;C;A;1;Cluster-3
U-IE;1059;T;C;A;1;Cluster-3
U-EI;258;T;C;A;1;Cluster-3
U-EI;297;T;C;A;1;Cluster-3
U-N;1759;T;C;A;1;Cluster-3
U-N;2909;T;C;A;1;Cluster-3
U-IE;1120;T;C;A;1;Cluster-3
U-IE;1505;T;C;A;1;Cluster-3
U-N;2385;T;C;A;1;Cluster-3
U-IE;1308;T;C;A;1;Cluster-3
U-IE;794;T;C;A;1;Cluster-3
U-IE;1248;T;C;A;1;Cluster-3
U-IE;1168;T;C;A;1;Cluster-3
U-IE;1005;T;C;A;1;Cluster-3
U-IE;882;T;C;A;1;Cluster-3
U-EI;50;T;C;A;1;Cluster-3
U-N;2855;T;C;A;1;Cluster-3
U-IE;1116;T;C;A;1;Cluster-3
U-IE;1333;T;C;A;1;Cluster-3
U-EI;334;T;C;A;1;Cluster-3
U-IE;1135;T;C;A;1;Cluster-3
U-EI;190;T;C;A;1;Cluster-3
U-N;2883;T;C;A;1;Cluster-3
U-N;2026;T;C;A;1;Cluster-3
U-IE;1183;T;C;A;1;Cluster-3
U-IE;1529;T;C;A;1;Cluster-3
U-N;1923;T;C;A;1;Cluster-3
U-N;3065;T;C;A;1;Cluster-3
U-N;1721;T;C;A;1;Cluster-3
U-EI;590;T;C;A;1;Cluster-3
U-IE;1489;T;C;A;1;Cluster-3
U-EI;515;T;C;A;1;Cluster-3
U-N;2623;T;C;A;1;Cluster-3
U-N;3165;T;C;A;1;Cluster-3
U-N;2878;T;C;A;1;Cluster-3
U-IE;815;T;C;A;1;Cluster-3
U-EI;269;T;C;A;1;Cluster-3
U-N;1848;T;C;A;1;Cluster-3
U-N;1868;T;C;A;1;Cluster-3
U-N;2715;T;C;A;1;Cluster-3
U-N;2991;T;C;A;1;Cluster-3
U-IE;1454;T;C;A;1;Cluster-3
U-N;2074;T;C;A;1;Cluster-3
