new_tid;tid;lat_lon;time;day;poi;type;root_type;rating;weather;label
156;10023;40.7084114717555 -73.9579063653946;871;Friday;MTA Subway - Marcy Ave (J/M/Z);Metro Station;Travel & Transport;-1.0;Clouds;354
156;10023;40.7068153765355 -73.9534807205200;871;Friday;MTA Subway - Hewes St (J/M/Z);Metro Station;Travel & Transport;-1.0;Clouds;354
156;10023;40.7095642963559 -73.7980628013611;1399;Friday;Agape Love International;IT Services;Shop & Service;-1.0;Clouds;354
156;10023;40.7095642963559 -73.7980628013611;630;Saturday;Agape Love International;IT Services;Shop & Service;-1.0;Clear;354
156;10023;40.7037572732322 -73.9445543289185;636;Saturday;US Post Office;Post Office;Professional & Other Places;-1.0;Clear;354
156;10023;40.7029106724830 -73.9445496875947;636;Saturday;Food Bazaar Supermarket;Grocery Store;Shop & Service;6.8;Clear;354
156;10023;40.7050714596137 -73.9471098402602;1330;Saturday;Lindsay Park Building 3;Residential Building (Apartment / Condo);Residence;-1.0;Clouds;354
157;10024;40.7095642963559 -73.7980628013611;484;Monday;Agape Love International;IT Services;Shop & Service;-1.0;Clouds;354
157;10024;40.7070669423048 -73.9519430405754;484;Monday;Good Luck Dry Cleaners;Laundry Service;Shop & Service;-1.0;Clouds;354
157;10024;40.7070180510702 -73.9501865708271;485;Monday;Walgreens;Pharmacy;Shop & Service;5.5;Clouds;354
157;10024;40.7038650412276 -73.9474014937878;485;Monday;MTA Subway  - Lorimer St (J/M);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6997392325848 -73.9502191543579;521;Monday;MTA Subway - Flushing Ave (G);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6899054282934 -73.9517765784408;521;Monday;MTA Subway - Bedford/Nostrand Aves (G);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6884768534347 -73.9850127696991;521;Monday;MTA Subway - Hoyt/Schermerhorn Sts (A/C/G);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6861053695685 -73.9904737472534;522;Monday;MTA Subway - Bergen St (F/G);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6806954588972 -73.9956544648521;522;Monday;MTA Subway - Carroll St (F/G);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6702675517290 -73.9897763729095;522;Monday;MTA Subway - 4th Ave/9th St (F/G/R);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6653400961997 -73.9929199218750;573;Monday;MTA Subway - Prospect Ave (R);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6603919297652 -73.9980697631836;573;Monday;MTA Subway - 25th St (R);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.7514187728686 -73.9912413017774;574;Monday;Ali Forney Center;Office;Professional & Other Places;-1.0;Clouds;354
157;10024;40.6539468123820 -74.0045378711284;796;Monday;MTA Subway - 36th St (D/N/R);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6413120105605 -74.0177893638611;797;Monday;MTA Subway - 59th St (N/R);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6319162355853 -74.0059954449378;810;Monday;Ft Hamilton Parkway N;Train;Travel & Transport;-1.0;Clouds;354
157;10024;40.6259562037030 -73.9970183372498;814;Monday;MTA Subway - 62nd St/New Utrecht Ave (D/N);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6202095141048 -73.9902197749153;814;Monday;MTA Subway - 18th Ave (N);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6173730003023 -73.9848947525024;816;Monday;MTA Subway - 20th Ave (N);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6123010297605 -73.9822424961431;817;Monday;MTA Subway - Bay Parkway (N);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6054002771747 -73.9805817604065;819;Monday;MTA Subway - Kings Highway (N);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.5968457113099 -73.9789596636314;822;Monday;MTA Subway - Avenue U (N);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.5779674000000 -73.9816825500000;832;Monday;West End Line Platform @ Stillwell Avenue Terminal;Platform;Travel & Transport;-1.0;Clouds;354
157;10024;40.5774555812085 -73.9812469482422;834;Monday;MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.5733484377664 -73.9803028106689;834;Monday;Coney Island Beach & Boardwalk;Beach;Outdoors & Recreation;9.3;Clouds;354
157;10024;40.5783660276293 -73.9834764134437;836;Monday;Stillwell Optical;Optical Shop;Shop & Service;-1.0;Clouds;354
157;10024;40.5769613823836 -73.9816169257406;937;Monday;McDonald's;Fast Food Restaurant;Food;5.2;Clouds;354
157;10024;40.5789393045546 -73.9790285348192;937;Monday;West 12th Grocery;Deli / Bodega;Food;-1.0;Clouds;354
157;10024;40.5797388474599 -73.9814964027685;953;Monday;The Corner Of Neptune & Stillwell;Rest Area;Travel & Transport;-1.0;Clouds;354
157;10024;40.5733484377664 -73.9803028106689;954;Monday;Coney Island Beach & Boardwalk;Beach;Outdoors & Recreation;9.3;Clouds;354
157;10024;40.6843073787307 -73.9775978028774;970;Monday;MTA Subway - Atlantic Ave/Barclays Center (B/D/N/Q/R/2/3/4/5);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.7181437748072 -74.0001565217972;971;Monday;MTA Subway - Canal St (6/J/N/Q/R/W/Z);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.7186072791304 -73.9881134033203;1020;Monday;MTA Subway - Delancey St/Essex St (F/J/M/Z);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.7068153765355 -73.9534807205200;1223;Monday;MTA Subway - Hewes St (J/M/Z);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.7038650412276 -73.9474014937878;1224;Monday;MTA Subway  - Lorimer St (J/M);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.7095642963559 -73.7980628013611;1035;Tuesday;Agape Love International;IT Services;Shop & Service;-1.0;Clouds;354
157;10024;40.7068153765355 -73.9534807205200;1035;Tuesday;MTA Subway - Hewes St (J/M/Z);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.7084114717555 -73.9579063653946;1036;Tuesday;MTA Subway - Marcy Ave (J/M/Z);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.7135654797986 -73.9723634719849;1041;Tuesday;Williamsburg Bridge;Bridge;Outdoors & Recreation;-1.0;Clouds;354
157;10024;40.7134678928192 -73.9722561836243;1041;Tuesday;Williamsburg Bridge Pedestrian & Bike Path;Bridge;Outdoors & Recreation;9.0;Clouds;354
157;10024;40.7121836958424 -73.9677792473058;1041;Tuesday;MTA Subway - Williamsburg Bridge (J/M/Z);Train;Travel & Transport;-1.0;Clouds;354
157;10024;40.7181437748072 -74.0001565217972;1165;Tuesday;MTA Subway - Canal St (6/J/N/Q/R/W/Z);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.7357343464241 -73.9905676245691;1167;Tuesday;MTA Subway - 14th St/Union Square (4/5/6/L/N/Q/R/W);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.7531832025870 -73.9780184215917;1168;Tuesday;Central Cafe & Deli;Deli / Bodega;Food;-1.0;Clouds;354
157;10024;40.7529382800325 -73.9785754680634;1168;Tuesday;TGI Fridays;American Restaurant;Food;-1.0;Clouds;354
157;10024;40.7421685613999 -73.9488887786865;1185;Tuesday;MTA Subway - Hunters Point Ave (7);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.7466392223744 -73.9455413818359;1185;Tuesday;MTA Subway - Court Square (E/G/M/7);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.7095642963559 -73.7980628013611;485;Wednesday;Agape Love International;IT Services;Shop & Service;-1.0;Clear;354
157;10024;40.7054141441110 -73.9493829518952;485;Wednesday;MTA Subway - Broadway (G);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.6997392325848 -73.9502191543579;525;Wednesday;MTA Subway - Flushing Ave (G);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6952671899374 -73.9494575737938;525;Wednesday;MTA Subway - Myrtle/Willoughby Aves (G);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6899054282934 -73.9517765784408;525;Wednesday;MTA Subway - Bedford/Nostrand Aves (G);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6886254895731 -73.9599674933305;525;Wednesday;MTA Subway - Classon Ave (G);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6871060402909 -73.9754104614258;558;Wednesday;MTA Subway - Fulton St (G);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6884768534347 -73.9850127696991;558;Wednesday;MTA Subway - Hoyt/Schermerhorn Sts (A/C/G);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6806954588972 -73.9956544648521;559;Wednesday;MTA Subway - Carroll St (F/G);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6735265522377 -73.9959454536438;559;Wednesday;MTA Subway - Smith/9th St (F/G);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6702675517290 -73.9897763729095;559;Wednesday;MTA Subway - 4th Ave/9th St (F/G/R);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6653400961997 -73.9929199218750;560;Wednesday;MTA Subway - Prospect Ave (R);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6603919297652 -73.9980697631836;575;Wednesday;MTA Subway - 25th St (R);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6539468123820 -74.0045378711284;616;Wednesday;MTA Subway - 36th St (D/N/R);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6413120105605 -74.0177893638611;616;Wednesday;MTA Subway - 59th St (N/R);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6350553119910 -74.0117222070694;632;Wednesday;MTA Subway - 8th Ave (N);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6259562037030 -73.9970183372498;633;Wednesday;MTA Subway - 62nd St/New Utrecht Ave (D/N);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6202095141048 -73.9902197749153;635;Wednesday;MTA Subway - 18th Ave (N);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6173730003023 -73.9848947525024;636;Wednesday;MTA Subway - 20th Ave (N);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6123010297605 -73.9822424961431;637;Wednesday;MTA Subway - Bay Parkway (N);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.5968457113099 -73.9789596636314;637;Wednesday;MTA Subway - Avenue U (N);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.5929426104540 -73.9783857361066;644;Wednesday;MTA Subway - 86th St (N);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.5774555812085 -73.9812469482422;646;Wednesday;MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.5733484377664 -73.9803028106689;649;Wednesday;Coney Island Beach & Boardwalk;Beach;Outdoors & Recreation;9.3;Clouds;354
157;10024;40.5783660276293 -73.9834764134437;1034;Wednesday;Stillwell Optical;Optical Shop;Shop & Service;-1.0;Clouds;354
157;10024;40.6451063404540 -73.9791547985996;1052;Wednesday;MTA Subway - Church Ave (F/G);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.7054141441110 -73.9493829518952;1092;Wednesday;MTA Subway - Broadway (G);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.7095642963559 -73.7980628013611;482;Thursday;Agape Love International;IT Services;Shop & Service;-1.0;Clear;354
157;10024;40.6806954588972 -73.9956544648521;519;Thursday;MTA Subway - Carroll St (F/G);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6603919297652 -73.9980697631836;617;Thursday;MTA Subway - 25th St (R);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.7514187728686 -73.9912413017774;617;Thursday;Ali Forney Center;Office;Professional & Other Places;-1.0;Clouds;354
157;10024;40.6539468123820 -74.0045378711284;618;Thursday;MTA Subway - 36th St (D/N/R);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6413120105605 -74.0177893638611;618;Thursday;MTA Subway - 59th St (N/R);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6463999797528 -73.9943200349808;631;Thursday;MTA Subway - 9th Ave (D);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6408968151586 -73.9942932128906;632;Thursday;MTA Subway - Fort Hamilton Pkwy (D);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6362594491798 -73.9947902168192;632;Thursday;MTA Subway - 50th St (D);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6314259952945 -73.9954921603203;632;Thursday;MTA Subway - 55th St (D);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6259562037030 -73.9970183372498;638;Thursday;MTA Subway - 62nd St/New Utrecht Ave (D/N);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6189569856216 -73.9990299940109;638;Thursday;MTA Subway - 71st St (D);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6126289635631 -74.0009289979935;640;Thursday;MTA Subway - 79th St (D);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6048104433617 -73.9985812139799;643;Thursday;MTA Subway - 20th Ave (D);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.5976620000000 -73.9869120000000;646;Thursday;MTA Subway - 25th Ave (D);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.5774555812085 -73.9812469482422;654;Thursday;MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.5733484377664 -73.9803028106689;655;Thursday;Coney Island Beach & Boardwalk;Beach;Outdoors & Recreation;9.3;Clouds;354
157;10024;40.5769613823836 -73.9816169257406;655;Thursday;McDonald's;Fast Food Restaurant;Food;5.2;Clouds;354
157;10024;40.7054141441110 -73.9493829518952;631;Friday;MTA Subway - Broadway (G);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6451063404540 -73.9791547985996;631;Friday;MTA Subway - Church Ave (F/G);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.6032339344762 -73.9723800443981;632;Friday;MTA Subway - Kings Highway (F);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.5808535628616 -73.9747613668442;639;Friday;MTA Subway - Neptune Ave (F);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.5774555812085 -73.9812469482422;645;Friday;MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q);Metro Station;Travel & Transport;-1.0;Clouds;354
157;10024;40.5733484377664 -73.9803028106689;650;Friday;Coney Island Beach & Boardwalk;Beach;Outdoors & Recreation;9.3;Clouds;354
157;10024;40.5769613823836 -73.9816169257406;1032;Friday;McDonald's;Fast Food Restaurant;Food;5.2;Clear;354
157;10024;40.5774555812085 -73.9812469482422;1032;Friday;MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.5797388474599 -73.9814964027685;1033;Friday;The Corner Of Neptune & Stillwell;Rest Area;Travel & Transport;-1.0;Clear;354
157;10024;40.5733484377664 -73.9803028106689;1034;Friday;Coney Island Beach & Boardwalk;Beach;Outdoors & Recreation;9.3;Clear;354
157;10024;40.5761191574433 -73.9760541915894;1039;Friday;MTA Subway - W 8th St/NY Aquarium (F/Q);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.5764684582724 -73.9680030915786;1040;Friday;MTA Subway - Ocean Parkway (Q);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.5733484377664 -73.9803028106689;1044;Friday;Coney Island Beach & Boardwalk;Beach;Outdoors & Recreation;9.3;Clear;354
157;10024;40.5720445299815 -73.9760112762451;1045;Friday;Ocean Parkway Beach;Beach;Outdoors & Recreation;9.1;Clear;354
157;10024;40.6843073787307 -73.9775978028774;1251;Friday;MTA Subway - Atlantic Ave/Barclays Center (B/D/N/Q/R/2/3/4/5);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.7181437748072 -74.0001565217972;1252;Friday;MTA Subway - Canal St (6/J/N/Q/R/W/Z);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.7084114717555 -73.9579063653946;1255;Friday;MTA Subway - Marcy Ave (J/M/Z);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.7068153765355 -73.9534807205200;1255;Friday;MTA Subway - Hewes St (J/M/Z);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.7038650412276 -73.9474014937878;1255;Friday;MTA Subway  - Lorimer St (J/M);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.7050714596137 -73.9471098402602;1256;Friday;Lindsay Park Building 3;Residential Building (Apartment / Condo);Residence;-1.0;Clear;354
157;10024;40.7095642963559 -73.7980628013611;1257;Friday;Agape Love International;IT Services;Shop & Service;-1.0;Clear;354
157;10024;40.7095642963559 -73.7980628013611;640;Saturday;Agape Love International;IT Services;Shop & Service;-1.0;Clear;354
157;10024;40.7054141441110 -73.9493829518952;640;Saturday;MTA Subway - Broadway (G);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.6884768534347 -73.9850127696991;641;Saturday;MTA Subway - Hoyt/Schermerhorn Sts (A/C/G);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.6871060402909 -73.9754104614258;666;Saturday;MTA Subway - Fulton St (G);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.6861053695685 -73.9904737472534;666;Saturday;MTA Subway - Bergen St (F/G);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.6806954588972 -73.9956544648521;667;Saturday;MTA Subway - Carroll St (F/G);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.6735265522377 -73.9959454536438;667;Saturday;MTA Subway - Smith/9th St (F/G);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.6702675517290 -73.9897763729095;667;Saturday;MTA Subway - 4th Ave/9th St (F/G/R);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.6670002540072 -73.9816761016846;667;Saturday;MTA Subway - 7th Ave (F/G);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.6451063404540 -73.9791547985996;692;Saturday;MTA Subway - Church Ave (F/G);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.6355478905274 -73.9781570434570;693;Saturday;MTA Subway - Ditmas Ave (F);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.6307277922840 -73.9771699905396;693;Saturday;MTA Subway - 18th Ave (F);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.6259905398470 -73.9762449713296;696;Saturday;MTA Subway - Avenue I (F);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.6148120000000 -73.9741990000000;697;Saturday;MTA Subway - Avenue N (F);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.6032339344762 -73.9723800443981;700;Saturday;MTA Subway - Kings Highway (F);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.5960578236576 -73.9733558893204;701;Saturday;MTA Subway - Avenue U (F);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.5900947700912 -73.9741787950652;704;Saturday;MTA Subway - Avenue X (F);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.5774555812085 -73.9812469482422;709;Saturday;MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.5774555812085 -73.9812469482422;1094;Saturday;MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.5733484377664 -73.9803028106689;1095;Saturday;Coney Island Beach & Boardwalk;Beach;Outdoors & Recreation;9.3;Clear;354
157;10024;40.5768911053232 -73.9819211024292;1095;Saturday;Island Food Court;American Restaurant;Food;-1.0;Clear;354
157;10024;40.5929426104540 -73.9783857361066;1103;Saturday;MTA Subway - 86th St (N);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.6054002771747 -73.9805817604065;1103;Saturday;MTA Subway - Kings Highway (N);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.7058882004734 -73.9900016784668;1135;Saturday;Manhattan Bridge;Bridge;Outdoors & Recreation;9.0;Clear;354
157;10024;40.7071490000000 -73.9905700000000;1135;Saturday;MTA Subway - Manhattan Bridge (B/D/N/Q);Train;Travel & Transport;-1.0;Clear;354
157;10024;40.7181437748072 -74.0001565217972;1141;Saturday;MTA Subway - Canal St (6/J/N/Q/R/W/Z);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.7126383977191 -73.9512491226196;702;Sunday;MTA Subway - Metropolitan Ave (G);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.7445746271972 -73.9496612548828;703;Sunday;MTA Subway - 21st St/Van Alst (G);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.7466392223744 -73.9455413818359;703;Sunday;MTA Subway - Court Square (E/G/M/7);Metro Station;Travel & Transport;-1.0;Clear;354
157;10024;40.7500529792976 -73.9393615722656;751;Sunday;Checkers;Fast Food Restaurant;Food;6.0;Clear;354
157;10024;40.7472244502931 -73.9438247680664;754;Sunday;Citicorp;Office;Professional & Other Places;-1.0;Clear;354
158;10025;40.7095642963559 -73.7980628013611;754;Tuesday;Agape Love International;IT Services;Shop & Service;-1.0;Clouds;354
158;10025;40.7050714596137 -73.9471098402602;755;Tuesday;Lindsay Park Building 3;Residential Building (Apartment / Condo);Residence;-1.0;Clouds;354
158;10025;40.7054141441110 -73.9493829518952;755;Tuesday;MTA Subway - Broadway (G);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.6806954588972 -73.9956544648521;786;Tuesday;MTA Subway - Carroll St (F/G);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.6735265522377 -73.9959454536438;786;Tuesday;MTA Subway - Smith/9th St (F/G);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.6702675517290 -73.9897763729095;787;Tuesday;MTA Subway - 4th Ave/9th St (F/G/R);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.6355478905274 -73.9781570434570;808;Tuesday;MTA Subway - Ditmas Ave (F);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.6307277922840 -73.9771699905396;808;Tuesday;MTA Subway - 18th Ave (F);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.6259905398470 -73.9762449713296;808;Tuesday;MTA Subway - Avenue I (F);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.6209815077806 -73.9753668491283;811;Tuesday;MTA Subway - Bay Pkwy (F);Metro Station;Travel & Transport;-1.0;Fog;354
158;10025;40.6090691806825 -73.9731112619698;813;Tuesday;MTA Subway - Avenue P (F);Metro Station;Travel & Transport;-1.0;Fog;354
158;10025;40.5960578236576 -73.9733558893204;815;Tuesday;MTA Subway - Avenue U (F);Metro Station;Travel & Transport;-1.0;Fog;354
158;10025;40.5808535628616 -73.9747613668442;818;Tuesday;MTA Subway - Neptune Ave (F);Metro Station;Travel & Transport;-1.0;Fog;354
158;10025;40.5774555812085 -73.9812469482422;1361;Tuesday;MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.5797388474599 -73.9814964027685;1361;Tuesday;The Corner Of Neptune & Stillwell;Rest Area;Travel & Transport;-1.0;Clouds;354
158;10025;40.5779674000000 -73.9816825500000;1362;Tuesday;West End Line Platform @ Stillwell Avenue Terminal;Platform;Travel & Transport;-1.0;Clouds;354
158;10025;40.5733484377664 -73.9803028106689;1362;Tuesday;Coney Island Beach & Boardwalk;Beach;Outdoors & Recreation;9.3;Clouds;354
158;10025;40.6355478905274 -73.9781570434570;1376;Tuesday;MTA Subway - Ditmas Ave (F);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.6451063404540 -73.9791547985996;1376;Tuesday;MTA Subway - Church Ave (F/G);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.6494851353590 -73.9758825302124;1405;Tuesday;MTA Subway - Fort Hamilton Pkwy (F/G);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.6606198139143 -73.9794445037842;1405;Tuesday;MTA Subway - 15th St/Prospect Park (F/G);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.6670002540072 -73.9816761016846;1405;Tuesday;MTA Subway - 7th Ave (F/G);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.6702675517290 -73.9897763729095;1405;Tuesday;MTA Subway - 4th Ave/9th St (F/G/R);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.6806954588972 -73.9956544648521;1429;Tuesday;MTA Subway - Carroll St (F/G);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.6997392325848 -73.9502191543579;1429;Tuesday;MTA Subway - Flushing Ave (G);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.7054141441110 -73.9493829518952;1430;Tuesday;MTA Subway - Broadway (G);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.7050714596137 -73.9471098402602;57;Wednesday;Lindsay Park Building 3;Residential Building (Apartment / Condo);Residence;-1.0;Clouds;354
158;10025;40.7095642963559 -73.7980628013611;57;Wednesday;Agape Love International;IT Services;Shop & Service;-1.0;Clouds;354
158;10025;40.7095642963559 -73.7980628013611;431;Thursday;Agape Love International;IT Services;Shop & Service;-1.0;Clouds;354
158;10025;40.6603919297652 -73.9980697631836;677;Thursday;MTA Subway - 25th St (R);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.7514187728686 -73.9912413017774;677;Thursday;Ali Forney Center;Office;Professional & Other Places;-1.0;Clouds;354
158;10025;40.6539468123820 -74.0045378711284;677;Thursday;MTA Subway - 36th St (D/N/R);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.7038650412276 -73.9474014937878;2;Friday;MTA Subway  - Lorimer St (J/M);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.7095642963559 -73.7980628013611;522;Friday;Agape Love International;IT Services;Shop & Service;-1.0;Clouds;354
158;10025;40.7054141441110 -73.9493829518952;522;Friday;MTA Subway - Broadway (G);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.6735265522377 -73.9959454536438;523;Friday;MTA Subway - Smith/9th St (F/G);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.6702675517290 -73.9897763729095;523;Friday;MTA Subway - 4th Ave/9th St (F/G/R);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.6653400961997 -73.9929199218750;645;Friday;MTA Subway - Prospect Ave (R);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.7514187728686 -73.9912413017774;646;Friday;Ali Forney Center;Office;Professional & Other Places;-1.0;Clouds;354
158;10025;40.6259562037030 -73.9970183372498;747;Friday;MTA Subway - 62nd St/New Utrecht Ave (D/N);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.6018976465138 -73.9935207366943;755;Friday;MTA Subway - Bay Parkway (D);Metro Station;Travel & Transport;-1.0;Clouds;354
158;10025;40.5774555812085 -73.9812469482422;781;Friday;MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q);Metro Station;Travel & Transport;-1.0;Clouds;354
